state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,E,DU,BU,U,T,activity_ratio,zero_month_ratio,avg_monthly_enrolment,monthly_valatility,peak_load_ratio,biometric_burden,update_dominant,enrollment_update_balance,DEI,ASS,UBS,SRS
Delhi,central delhi,1,79,27,3,26.0,566.0,533,732,109,592.0,1265,1857.0,1966.0,1.0,0.0,487.3333333333333,0.47994969227402245,1.7805746078948632,0.597422365535405,1,0.04207396038179289,0.7476376172236703,0.6404863060465822,0.6429419395042653,0.49539230810992974
Delhi,east delhi,1,257,95,4,121.0,1300.0,1144,1218,356,1421.0,2362,3783.0,4139.0,1.0,0.0,1334.888888888889,0.42462811326274125,1.690609268153539,0.5090415986290074,1,0.04630993038477254,0.8470827883555543,0.4475823786763776,0.5442137492789134,0.3085129106278704
Delhi,new delhi,1,6,1,0,18.0,34.0,55,39,7,52.0,94,146.0,153.0,1.0,0.0,240.14285714285714,0.42344810888907347,1.5647810218978102,0.600400600901352,1,0.21910844629822732,0.8726785694381108,0.6967469409431324,0.6462688600327611,0.30452678965449287
Delhi,north delhi,1,164,52,1,26.0,193.0,140,172,217,219.0,312,531.0,748.0,1.0,0.0,719.4285714285714,0.4466173196652393,1.4309214210166117,0.5290525561204849,1,0.0626640950662602,0.6856433156180026,0.5876613523795073,0.5665675450985671,0.38279368346643133
Delhi,north east delhi,1,338,149,4,101.0,947.0,592,915,491,1048.0,1507,2555.0,3046.0,1.0,0.0,2203.0,0.40730663934911454,1.3547012565388021,0.611078964005958,1,0.0763177820778668,0.887046161427698,0.25,0.658197422103324,0.25
Delhi,north west delhi,1,550,169,9,184.0,1578.0,1471,1938,728,1762.0,3409,5171.0,5899.0,1.0,0.0,1863.6,0.49868320345277417,1.9296673911219493,0.5769057766794852,1,0.0252197048228152,0.7571523719368113,0.3272475532964116,0.6200233141263274,0.5586751598357389
Delhi,shahdara,1,20,11,3,19.0,184.0,32,50,34,203.0,82,285.0,319.0,1.0,0.0,202.0,0.5398977468429078,1.7570685774891996,0.2456635630717446,1,0.04702899862896759,0.5177039562886456,0.7054282679614596,0.25,0.6979001995743143
Delhi,south delhi,1,431,137,17,151.0,1546.0,1283,1222,585,1697.0,2505,4202.0,4787.0,1.0,0.0,1735.0,0.4972321762786949,2.0628660324419337,0.58135841873623,1,0.039434905257734826,0.6982566190128522,0.3565169562248692,0.6249972615967003,0.5537735086379896
Delhi,south east delhi,1,2,2,0,2.0,29.0,0,3,4,31.0,3,34.0,38.0,1.0,0.0,11.666666666666666,0.5526410874902816,1.843056272586474,0.36743438671665773,1,0.036138358286009295,0.6904320923291981,0.748748198164024,0.38602748042959695,0.7409479191920827
Delhi,south west delhi,1,221,91,9,109.0,1191.0,1169,905,321,1300.0,2074,3374.0,3695.0,1.0,0.0,1167.7777777777778,0.4323915551451119,1.7196971305991546,0.5347294733591188,1,0.03720380321276611,0.7916935110996162,0.4856169233492654,0.5729091031620202,0.33473825284141345
Delhi,west delhi,1,302,97,8,113.0,1266.0,914,898,407,1379.0,1812,3191.0,3598.0,1.0,0.0,2135.0,0.5553207590344912,2.1308575153755758,0.5168324441428038,1,0.0457836182568343,0.6972126246070741,0.26547682269934,0.552916729631155,0.75
