state,district,DEI,ASS,UBS,SRS
Telangana,adilabad,0.8073517369432629,0.6957785467128028,0.6712861726219072,0.3752961111750581
Telangana,bhadradri kothagudem,0.5262338623282804,0.698840830449827,0.4231338121317114,0.6113034939505382
Telangana,hanumakonda,0.7077059561241614,0.7246712802768166,0.4055904583478876,0.4752203680815588
Telangana,hyderabad,0.5650527045427435,0.25,0.5249158449844776,0.3512068726287436
Telangana,jagtial,0.5292264995288397,0.7264359861591696,0.4155869947530772,0.5773721382386983
Telangana,jangaon,0.5981057458942187,0.7376297577854671,0.4062198237994152,0.6842240379951277
Telangana,jayashankar bhupalpally,0.6371561213627926,0.7430795847750865,0.3145705718043902,0.6228989896194677
Telangana,jogulamba gadwal,0.6863802641132483,0.7247750865051903,0.2894452548326673,0.4804283732196525
Telangana,kamareddy,0.6113032976185615,0.7200865051903114,0.4078207232509607,0.5925083075100044
Telangana,karimnagar,0.8264314858305164,0.6307612456747405,0.6310274935567911,0.3404740769580139
Telangana,khammam,0.7285980517942429,0.6808477508650519,0.5455602859982565,0.4891925024994035
Telangana,komaram bheem asifabad,0.6540442967108566,0.7362456747404844,0.3125382655633372,0.6536464260754056
Telangana,mahabubabad,0.5994165011331158,0.729273356401384,0.3287441138759315,0.6515139429217054
Telangana,mahabubnagar,0.8065724955737611,0.546955017301038,0.6728773548496059,0.3343672308723505
Telangana,mancherial,0.6572470669064219,0.7369550173010381,0.3588032636361578,0.6860881475887539
Telangana,medak,0.7300707830132221,0.5973875432525951,0.691985244564221,0.4247770786676
Telangana,medchal–malkajgiri,0.5251182479743866,0.6531314878892733,0.3138297346476629,0.4371125158572141
Telangana,mulugu,0.6021950597254269,0.7413494809688581,0.372341958399255,0.5462049479973441
Telangana,nagarkurnool,0.672940792839053,0.7332179930795848,0.4315749514059502,0.5913061593237856
Telangana,nalgonda,0.7882946572136491,0.6149480968858132,0.6456109997671127,0.3805172766154786
Telangana,narayanpet,0.6788028680643688,0.7344809688581315,0.3038335228256056,0.5352294616888711
Telangana,nirmal,0.5992248637368242,0.7299134948096886,0.2875685011849301,0.7469618768822646
Telangana,nizamabad,0.7629140792952945,0.6184429065743945,0.6274028788339443,0.3556902376508307
Telangana,peddapalli,0.6462241141683802,0.7482006920415225,0.4524349929597937,0.6320682450205386
Telangana,rajanna sircilla,0.6155696249804619,0.7420242214532872,0.4537436485912031,0.6192120280488577
Telangana,rangareddy,0.7382137845516257,0.3891176470588235,0.5683927458469549,0.3655180876846624
Telangana,sangareddy,0.6694602204947329,0.705190311418685,0.3941484876014292,0.4348640881307847
Telangana,siddipet,0.6052889489728487,0.721643598615917,0.3707604805558941,0.75
Telangana,suryapet,0.6654615373832504,0.7164186851211073,0.2933223885673646,0.6037894841426614
Telangana,vikarabad,0.6315075777580862,0.7067993079584776,0.25,0.7013495501272946
Telangana,wanaparthy,0.6403641167247929,0.726885813148789,0.3594695476425035,0.6168486042924098
Telangana,warangal,0.8088178040463146,0.6802249134948097,0.6698209475362094,0.3828814467462537
Telangana,yadadri bhuvanagiri,0.6703302037849891,0.726885813148789,0.2940020047026092,0.6022758589491051
